Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
15.24990183,25.95951462,-18.09136963,-46.73117065,56.43577203
15.25990183,26.25860596,-18.13684082,-46.91738892,56.74240711
15.26990083,26.23871613,-17.96893311,-47.1027832,56.8333086
15.27990083,26.26976776,-18.0958252,-47.06613159,56.85754418
15.28989983,26.31975937,-17.95922852,-46.94381714,56.73610482
15.29989983,26.31576538,-18.09141541,-47.02874756,56.84647672
15.30989883,26.29922867,-18.04165649,-46.7041626,56.5546603
15.31989883,26.17040634,-18.20698547,-46.82952881,56.6514718
15.32989783,26.21470642,-18.05101013,-46.81216431,56.60767198
15.33989783,26.34049225,-18.14472961,-46.89465332,56.7640842
15.34989683,26.55717087,-17.98277283,-46.76925659,56.71002385
15.35989683,26.59370804,-18.03718567,-46.67205811,56.66433077
15.36989583,26.33976746,-18.03939819,-47.06054688,56.86737473
15.37989583,26.09453964,-18.10517883,-47.34994507,57.01525934
15.38989483,26.60969162,-17.97743225,-47.14050293,57.03937916
15.39989483,26.44538498,-18.10237122,-46.80737305,56.72728093
15.40989383,26.40356827,-18.19735718,-47.02258301,56.91586368
15.41989383,26.16322708,-18.24006653,-47.26568604,57.01981721
15.42989283,26.29601669,-18.29316711,-47.03912354,56.91045247
15.43989283,26.28918457,-18.01473999,-47.13873291,56.90089826
15.44989183,26.29907608,-18.03044128,-46.67214966,56.52457668
15.45989183,26.23056412,-18.25770569,-46.18066406,56.16084084
15.46989083,26.37643051,-18.13334656,-46.74871826,56.65665895
15.47989083,26.15520859,-18.29026794,-46.92077637,56.74670116
15.48988983,26.29567719,-18.03985596,-47.09060669,56.87199909
15.49988983,26.35028458,-17.97731018,-46.92730713,56.74234162
15.50988883,26.33789063,-17.83599854,-46.56436157,56.39190629
15.51988883,26.1734314,-17.84796143,-46.87280273,56.57435704
15.52988783,26.62653351,-18.07719421,-46.92251587,56.89885529
15.53988783,26.39356995,-18.13671875,-46.92037964,56.80742141
15.54988783,26.20215988,-17.99404907,-46.82958984,56.59814016
15.55988683,26.18945694,-18.00418091,-46.53515625,56.35209803
15.56988683,26.31449509,-18.05325317,-46.94390869,56.76357252
15.57988583,26.19542694,-17.97621155,-46.79382324,56.55976015
15.58988583,26.07984161,-17.87301636,-46.53598022,56.26011294
15.59988483,25.9907074,-17.78102112,-46.50656128,56.16530802
15.60988483,26.08520889,-17.92497253,-46.32040405,56.10100351
15.61988383,26.34927368,-18.25233459,-46.37460327,56.37407002
15.62988383,26.39827728,-17.95368958,-46.73577881,56.59891371
15.63988283,26.43238449,-18.06291199,-46.61462402,56.54964997
15.64988283,26.66858673,-17.94050598,-46.7628479,56.7436271
15.65988183,26.37746429,-18.09681702,-46.61434937,56.5346175
15.66988183,26.16435623,-17.6890564,-46.40896606,56.13615933
15.67988083,26.51304245,-17.84715271,-46.7956543,56.66829396
15.68988067,26.18592453,-17.95207214,-46.86947632,56.61031132
15.69987967,26.11687088,-17.67633057,-46.69769287,56.34907387
15.70987967,26.20483017,-17.82502747,-46.84686279,56.56017399
15.71987867,25.97914505,-17.7118988,-46.47311401,56.11040601
15.72987867,26.2627182,-17.84667969,-46.88052368,56.62170824
15.73987767,26.06534195,-17.93814087,-46.48443604,56.23150133
15.74987767,26.3405304,-17.62995911,-46.40063477,56.19304144
15.75987667,26.32782364,-17.83456421,-46.77478027,56.56064045
15.76987667,25.97814941,-17.7334137,-46.82254028,56.40645785
15.77987567,25.98810577,-17.66773987,-46.74630737,56.32715088
15.78987567,26.1547966,-17.88803101,-46.42324829,56.20652116
15.79987567,26.13059998,-17.78767395,-46.29095459,56.05409955
15.80987467,26.02774048,-17.97155762,-46.08157349,55.89214232
15.81987467,26.35807037,-18.01760864,-46.38735962,56.31313548
15.82987367,26.19817734,-17.98652649,-46.66592407,56.45855206
15.83987367,26.31123734,-18.06466675,-46.70431519,56.56771563
15.84987267,26.28249359,-17.90596008,-46.70599365,56.50524506
15.85987267,26.25548172,-17.9533844,-46.80181885,56.58696475
15.86987167,26.32078934,-17.82710266,-47.0397644,56.774369
15.87987167,26.35641479,-18.00335693,-46.99606323,56.81031087
15.88987067,26.37799454,-18.09146118,-46.88061523,56.75289991
15.89987067,26.3480072,-17.75001526,-46.4602356,56.28351461
15.90986967,26.21204758,-17.91372681,-46.89559937,56.63188401
15.91986967,25.936203,-17.83326721,-46.7578125,56.36492771
15.92986867,26.10499573,-17.61445618,-46.58343506,56.22949662
15.93986867,26.11476517,-17.56817627,-46.64834595,56.27335032
15.94986767,25.87158585,-17.57138062,-46.91912842,56.38702849
15.95986767,25.9527092,-17.64341736,-46.64022827,56.21515973
15.96986667,26.0341568,-17.75538635,-46.68814087,56.32773351
15.97986667,26.10405731,-17.5987854,-46.5904541,56.22996949
15.98986567,25.98558044,-17.59034729,-46.50469971,56.10131731
15.99986567,26.03144836,-17.68214417,-46.67025757,56.28860869
16.00986467,26.00724792,-17.69868469,-46.3927002,56.05268072
16.01986467,25.96697998,-17.74633789,-46.66558838,56.27516056
16.02986367,25.96012497,-17.56721497,-46.85760498,56.37526297
16.03986367,26.08367538,-17.43910217,-47.05963135,56.56049247
16.04986267,25.94862366,-17.71757507,-46.94421387,56.48896133
16.05986267,26.03750229,-17.9695282,-46.75463867,56.45220728
16.06986267,26.11842346,-17.66172791,-46.91329956,56.52403341
16.07986167,26.09692001,-17.90689087,-46.8894043,56.57139039
16.08986167,25.89373398,-17.90939331,-46.59005737,56.23046571
16.09986067,25.96038818,-17.83106995,-46.78952026,56.40166679
16.10986067,25.86070251,-18.03248596,-46.95379639,56.55621522
16.11985967,26.02077484,-17.75074768,-47.2197876,56.76159007
16.12985967,25.87479019,-17.7947998,-46.8057251,56.36431113
16.13985867,26.06173325,-17.78016663,-46.71710205,56.37229718
16.14985867,26.28620148,-17.70874023,-46.89877319,56.60440615
16.15985767,26.16120911,-17.68287659,-47.01766968,56.63703954
16.16985767,26.16120911,-17.81590271,-47.26861572,56.88705726
16.17985667,26.07709122,-17.73982239,-47.30615234,56.85585312
16.18985667,25.92272568,-17.62960815,-47.48138428,56.89703545
16.19985567,25.88275528,-17.62757874,-46.99765015,56.47501813
16.20985567,25.77246857,-17.90705872,-47.22644043,56.70290613
16.21985467,25.79675293,-17.7098999,-47.10565186,56.55135235
16.22985467,25.74515152,-17.90394592,-46.8430481,56.37051766
16.23985367,25.82409286,-18.07299805,-46.58700562,56.2482544
16.24985367,25.9233551,-17.93003845,-46.70230103,56.34369122
16.25985267,26.16028595,-17.99092102,-46.91131592,56.64543549
16.26985267,26.10913849,-17.92196655,-47.28329468,56.90864568
16.27985167,26.0705452,-17.72285461,-47.40890503,56.93309388
16.28985167,26.26985931,-17.95198059,-47.33651733,57.03617263
16.29985067,26.38195038,-17.93847656,-47.42837524,57.15983752
16.30985067,26.33568192,-17.97616577,-46.95532227,56.75837354
16.31984967,26.13006592,-18.13658142,-47.24771118,56.95666899
16.32984967,26.23571014,-18.15750122,-47.06838989,56.8633508
16.33984967,26.06981277,-18.00027466,-47.3059082,56.93411962
16.34984867,26.1075592,-17.99153137,-47.39831543,57.02543428
16.35984867,26.03031921,-17.77383423,-47.67175293,57.14965205
16.36984767,26.08374023,-17.76216125,-47.47497559,57.00639599
16.37984767,25.68835068,-17.7848053,-47.15707397,56.56836824
16.38984667,25.58121109,-17.83499146,-47.22583008,56.59297048
16.39984667,25.717659,-17.72647095,-47.02938843,56.45696708
16.40984567,25.74201965,-17.87495422,-47.02462769,56.51089429
16.41984567,25.58405304,-17.84237671,-47.17218018,56.55182366
16.42984467,25.70664597,-17.75534058,-47.37362671,56.74807727
16.43984467,25.73506165,-17.86064148,-46.90716553,56.40547925
16.44984367,26.03702164,-17.73957825,-46.91015625,56.50824623
16.45984367,25.73923111,-17.70454407,-46.55264282,56.06342348
16.46984267,25.61205673,-17.85380554,-47.04962158,56.46594295
16.47984267,25.81113434,-18.07789612,-46.98867798,56.57703458
16.48984167,25.92550659,-17.71810913,-47.15957642,56.65764671
16.49984167,26.0452652,-17.75,-47.1625061,56.72495325
16.50984067,25.81333923,-17.71348572,-47.23019409,56.66380937
16.51984067,26.02825165,-17.78468323,-46.9112854,56.51932005
16.52983967,25.97348022,-18.0398407,-47.01193237,56.65844432
16.53983967,25.9824295,-18.12754822,-46.99993896,56.68058671
16.54983867,26.1272583,-17.85835266,-46.94857788,56.61910765
16.55983867,25.82418823,-17.94204712,-46.96936035,56.52368145
16.56983867,25.73619461,-17.91242981,-46.95129395,56.45910784
16.57983767,26.00602341,-17.83734131,-46.85775757,56.4812663
16.58983767,25.8686142,-17.82875061,-47.20965576,56.70803423
16.59983667,26.34786606,-17.95292664,-47.12271118,56.89523293
16.60983667,26.16621399,-17.98965454,-46.97915649,56.70396432
16.61983567,26.03562546,-18.09414673,-46.97198486,56.67115052
16.62983567,25.98663712,-18.20849609,-46.60757446,56.38369122
16.63983467,26.32014084,-18.14794922,-46.79470825,56.67312057
16.64983467,26.28065109,-18.11555481,-46.93649292,56.76160952
16.65983367,26.27457428,-17.8122406,-46.9588623,56.68124838
16.66983367,26.43463135,-17.89649963,-46.9432373,56.76919906
16.67983267,26.00815582,-17.92544556,-46.94134521,56.57946322
16.68983329,25.89629364,-18.08331299,-46.80929565,56.46887986
16.69983229,25.88796997,-17.95507813,-47.28338623,56.81804672
16.70983229,25.91887283,-17.92164612,-47.00643921,56.59133057
16.71983129,25.99888611,-17.88687134,-47.3024292,56.86301129
16.72983129,26.26105499,-17.85661316,-46.8793335,56.62308321
16.73983029,26.54299927,-17.79248047,-47.0255127,56.85509665
16.74983029,26.21341324,-17.93513489,-47.14355469,56.84476093
16.75982929,26.13424683,-18.01446533,-47.08361816,56.78368531
16.76982929,26.22970581,-17.7387085,-47.30987549,56.92875868
16.77982829,26.14261627,-17.64512634,-47.06054688,56.65228982
16.78982829,26.16036987,-17.82173157,-47.17227173,56.80847021
16.79982729,26.11906433,-17.87081909,-47.5607605,57.12790593
16.80982729,26.11281967,-17.85929871,-47.34292603,56.94020149
16.81982729,26.07100296,-17.86585999,-47.35348511,56.93187772
16.82982629,26.21681595,-17.84126282,-47.03103638,56.72345617
16.83982629,26.20979309,-17.89254761,-47.14151001,56.82797269
16.84982529,26.108078,-17.70278931,-47.28536987,56.8412411
16.85982529,26.05946732,-17.73886108,-47.35913086,56.8915662
16.86982429,26.09117508,-17.70002747,-47.53463745,57.04018011
16.87982429,26.17352295,-17.72612,-46.99673462,56.63887091
16.88982329,26.35149765,-17.78123474,-47.03036499,56.76644227
16.89982329,26.27378845,-17.5749054,-47.58255005,57.12519872
16.90982229,26.21146774,-17.45014954,-47.53149414,57.01571446
16.91982229,26.04887772,-17.65429688,-47.36300659,56.8636318
16.92982129,25.90585327,-17.72024536,-47.32345581,56.78582393
16.93982129,26.24768829,-17.77116394,-47.34066772,56.97274988
16.94982029,25.93418503,-17.9329834,-47.27548218,56.82556697
16.95982029,26.06999207,-17.85890198,-47.16165161,56.76976527
16.96981929,26.35493088,-17.90310669,-47.4005127,57.11315273
16.97981929,26.2647438,-17.98175049,-47.65194702,57.30521942
16.98981829,26.05739212,-17.95951843,-47.74508667,57.2811076
16.99981829,26.05706024,-17.9294281,-47.44085693,57.01815226
17.00981729,26.19345093,-17.87052917,-47.38122559,57.01257074
17.01981729,25.93324661,-17.72219849,-47.61114502,57.0388528
17.02981629,26.07865524,-17.70150757,-47.668396,57.14644001
17.03981629,26.07478333,-17.65296936,-47.63482666,57.1016494
17.04981529,26.04788589,-17.61051941,-47.47766113,56.94515836
17.05981529,26.06821823,-17.63723755,-47.40896606,56.90548491
17.06981429,26.06578827,-17.91123962,-47.60266113,57.15112571
17.07981429,26.04892731,-17.9480896,-47.34625244,56.94162058
17.08981429,26.05796051,-17.86380005,-47.31976318,56.89721123
17.09981329,25.92233658,-17.92004395,-46.89535522,56.50017567
17.10981329,26.02461624,-17.71961975,-47.31314087,56.83131948
17.11981229,26.01654816,-17.7341156,-47.04537964,56.60942836
17.12981229,25.99866104,-17.87208557,-47.41131592,56.94887791
17.13981129,26.17889404,-17.89645386,-47.8687439,57.41980665
17.14981129,26.08221054,-17.47293091,-47.77435303,57.1661948
17.15981029,25.91230774,-17.49060059,-47.37835693,56.76334651
17.16981029,26.24890137,-17.46228027,-47.47357178,56.98838542
17.17980929,26.3117218,-17.69602966,-47.2492981,56.90300819
17.18980929,26.11580276,-17.7003479,-47.3795166,56.92236874
17.19980829,26.0006485,-17.80836487,-47.28677368,56.82614316
17.20980829,26.12158203,-17.73803711,-46.8944397,56.53373756
17.21980729,25.89263916,-17.6322937,-47.11474609,56.57849276
17.22980729,26.0697403,-17.63059998,-47.00259399,56.56600796
17.23980629,25.81960678,-17.31329346,-47.45309448,56.72916711
17.24980629,25.82050323,-17.40386963,-47.62664795,56.90246621
17.25980529,25.70104218,-17.47557068,-47.11523438,56.44275374
17.26980529,25.6611824,-17.50337219,-47.5904541,56.8305872
17.27980429,25.83641434,-17.32133484,-47.68063354,56.92970895
17.28980429,25.86814499,-17.63934326,-47.64437866,57.01135127
17.29980329,25.82379532,-17.5400238,-47.74057007,57.04106302
17.30980329,25.87663651,-17.49299622,-47.45877075,56.81496418
17.31980229,25.6557579,-17.54882813,-47.26296997,56.56825623
17.32980229,25.83320999,-17.51547241,-47.34240723,56.70493836
17.33980229,25.99217606,-17.21134949,-47.37634277,56.71279945
17.34980129,25.87210846,-17.44444275,-47.88531494,57.15485951
17.35980129,25.96737671,-17.38142395,-47.69656372,57.02087988
17.36980029,26.14112473,-17.4393158,-47.57437134,57.01586574
17.37980029,25.93355942,-17.45172119,-47.4236145,56.79886697
17.38979929,26.0402565,-17.46499634,-47.52520752,56.93651206
17.39979929,25.99875259,-17.4178772,-47.42675781,56.82090231
17.40979829,26.0875206,-17.37387085,-47.08602905,56.56416048
17.41979829,25.8675766,-17.66972351,-47.27310181,56.710641
17.42979729,26.2290535,-17.38876343,-47.07867432,56.62803119
17.43979729,26.18044281,-17.32525635,-47.16418457,56.65721842
17.44979629,25.94593048,-17.38092041,-47.52276611,56.86563991
17.45979629,25.93339157,-17.38606262,-47.42550659,56.78023113
17.46979529,25.66184998,-17.35194397,-47.552948,56.75300315
17.47979529,26.07490158,-17.26853943,-47.82476807,57.14290321
17.48979429,26.06494904,-17.26318359,-47.82260132,57.13493041
17.49979429,25.93059921,-17.46812439,-47.75997925,57.08368386
17.50979329,25.92134476,-17.59141541,-48.02627563,57.34018801
17.51979329,25.85436249,-17.34324646,-48.22943115,57.40482808
17.52979229,25.92710114,-17.51470947,-47.71170044,57.05598987
17.53979229,26.04276276,-17.49972534,-47.35098267,56.80300554
17.54979129,26.03429794,-17.56271362,-47.46316528,56.91208692
17.55979129,26.17714691,-17.39344788,-47.41540527,56.88581288
17.56979029,25.8091507,-17.53146362,-47.60192871,56.91579828
17.57979029,25.89070892,-17.57089233,-47.45101929,56.83893294
17.58979029,25.90607452,-17.31387329,-47.51135254,56.81745793
17.59978929,25.87431335,-17.60855103,-47.33166504,56.74352541
17.60978929,25.87574387,-17.55075073,-47.35409546,56.74498505
17.61978829,25.90785217,-17.69735718,-47.32321167,56.77939431
17.62978829,25.88721085,-17.6570282,-47.45709229,56.86909476
17.63978729,25.91820908,-17.58486938,-47.24279785,56.68212365
17.64978729,25.92612457,-17.62278748,-47.6222229,57.01405693
17.65978629,26.0123024,-17.59242249,-47.63171387,57.05184809
17.66978629,26.08741379,-17.44776917,-47.84799194,57.22244437
17.67978529,25.89668274,-17.47940063,-47.22491455,56.62473115
17.68978754,25.96673203,-17.49378967,-47.38967896,56.79864013
17.69978654,26.12268066,-17.43231201,-47.57223511,57.00348674
17.70978654,26.12075806,-17.75039673,-47.49688721,57.03792493
17.71978554,26.17070007,-17.52505493,-47.62478638,57.09775276
17.72978554,26.21679688,-17.70050049,-47.3147583,56.91497614
17.73978454,26.16435623,-17.5380249,-47.62677002,57.10048228
17.74978454,26.0874939,-17.51318359,-47.31530762,56.7979513
17.75978354,26.06244278,-17.58380127,-47.25769043,56.76028801
17.76978354,25.86602783,-17.2190094,-47.65319824,56.88912887
17.77978254,25.90058899,-17.38446045,-47.41030884,56.75206921
17.78978254,26.00774002,-17.31271362,-47.06365967,56.49000492
17.79978154,26.01218033,-17.24945068,-47.36276245,56.72220325
17.80978154,26.01113892,-17.42993164,-47.13705444,56.58872473
17.81978154,26.0402298,-17.43716431,-47.71038818,57.08265417
17.82978054,26.24901581,-17.52238464,-47.71234131,57.20587651
17.83978054,26.41317749,-17.49253845,-47.66452026,57.23243258
17.84977954,26.21487808,-17.30944824,-47.37081909,56.84040229
17.85977954,26.17141724,-17.50141907,-47.49887085,56.9858358
17.86977854,26.01825333,-17.43782043,-47.36798096,56.78690613
17.87977854,26.00224686,-17.36091614,-47.28695679,56.68839857
17.88977754,25.87921143,-17.34324646,-47.35372925,56.68242634
17.89977754,25.93521118,-17.41928101,-47.38009644,56.75332649
17.90977654,26.25604248,-17.55633545,-47.21905518,56.80883605
17.91977654,25.90348816,-17.60612488,-47.06668091,56.53528795
17.92977554,26.08049011,-17.52770996,-47.09063721,56.61219563
17.93977554,25.93209839,-17.50933838,-47.16915894,56.603712
17.94977454,25.89471054,-17.57463074,-47.18170166,56.61728227
17.95977454,25.97728348,-17.52200317,-47.47912598,56.88679333
17.96977354,25.89102173,-17.54095459,-47.50494385,56.87486074
17.97977354,25.87140656,-17.65193176,-47.2331543,56.67354971
17.98977254,25.92934418,-17.77824402,-47.47634888,56.94208068
17.99977254,26.0536499,-17.63815308,-47.32879639,56.8323155
18.00977154,26.0177803,-17.7151947,-47.61975098,57.08234139
18.01977154,25.91493988,-17.59873962,-47.34017944,56.76611961
18.02977054,25.8895874,-17.59805298,-47.12451172,56.57456857
18.03977054,26.03887558,-17.58830261,-47.34002686,56.81944714
18.04977054,26.03933716,-17.62200928,-47.38467407,56.8672984
18.05976954,25.92371368,-17.54194641,-47.34350586,56.75532012
18.06976954,25.66158295,-17.70953369,-47.25048828,56.61053847
18.07976854,26.02680588,-17.77937317,-47.52410889,57.02667499
18.08976854,25.82810593,-17.68177795,-47.44985962,56.84386955
18.09976754,25.81198502,-17.74937439,-47.33612061,56.76272699
18.10976754,25.89859009,-17.94696045,-47.45730591,56.96513181
18.11976654,25.86425018,-17.76789856,-47.47406006,56.90732848
18.12976654,25.87937546,-17.53271484,-47.46386719,56.83270935
18.13976554,25.73945618,-17.67683411,-47.3862915,56.74901489
18.14976554,25.90346909,-17.51124573,-47.31420898,56.71214869
18.15976454,26.0279808,-17.3812561,-47.12716675,56.57325953
18.16976454,26.12929535,-17.50288391,-47.32980347,56.82606195
18.17976354,25.91213989,-17.6842804,-47.24401855,56.71128685
18.18976354,25.96822739,-17.45777893,-47.3258667,56.73500276
18.19976254,25.9596405,-17.65884399,-47.2802124,56.75523052
18.20976254,26.02605438,-17.54734802,-47.13867188,56.63319976
18.21976154,25.89292908,-17.66766357,-47.5838623,56.9808219
18.22976154,26.12178421,-17.64581299,-47.27047729,56.81742998
18.23976054,25.87324524,-17.35890198,-47.00494385,56.39344858
18.24976054,26.02479172,-17.62425232,-46.95046997,56.50000606
18.25975954,26.22334671,-17.57807922,-46.974823,56.59758632
18.26975954,26.05436325,-17.35145569,-47.11224365,56.56382555
18.27975954,26.12453461,-17.45968628,-47.07458496,56.59813162
18.28975854,26.30187988,-17.32044983,-47.16500854,56.71265202
18.29975854,26.06092072,-17.25958252,-47.51074219,56.87121768
18.30975754,26.20235443,-17.37217712,-47.57971191,57.02793089
18.31975754,26.10982513,-17.52813721,-47.44198608,56.91836791
18.32975654,26.11236191,-17.59207153,-47.43588257,56.93416707
18.33975654,26.04036331,-17.63179016,-47.06317139,56.6032035
18.34975554,26.025383,-17.82426453,-47.53005981,57.04499585
18.35975554,25.96138763,-17.57003784,-47.30081177,56.7456313
18.36975454,25.96389389,-17.25184631,-47.29544067,56.64458223
18.37975454,26.09613419,-17.25016785,-46.9392395,56.40805541
18.38975354,26.04611588,-17.41101074,-46.9005127,56.40214126
18.39975354,26.08398056,-17.50971985,-46.99990845,56.53278452
18.40975254,26.15273285,-17.53839111,-46.82580566,56.42886384
18.41975254,26.21240616,-17.6084137,-46.9173584,56.55426587
18.42975154,26.2313118,-17.43226624,-46.81018066,56.41948811
18.43975154,26.29584503,-17.41583252,-46.91937256,56.53503524
18.44975054,26.17605972,-17.29159546,-46.81845093,56.35736619
18.45975054,26.05202866,-17.38945007,-46.56829834,56.12225567
18.46974954,25.94269562,-17.40208435,-47.16973877,56.57596885
18.47974954,26.01848984,-17.27642822,-47.02664185,56.45300549
18.48974854,25.88102722,-17.34223938,-46.92358398,56.32409405
18.49974854,26.25782394,-16.97000122,-46.8522644,56.32573958
18.50974854,26.31228638,-17.05844116,-46.89532471,56.41363584
18.51974754,26.14207458,-17.37176514,-47.18228149,56.66880954
18.52974754,26.08423996,-17.46176147,-46.9574585,56.48277256
18.53974654,26.02206421,-17.21043396,-47.15341187,56.54017256
18.54974654,26.27801132,-17.338974,-47.00863647,56.57725516
18.55974554,26.25735092,-17.38504028,-47.33401489,56.8524148
18.56974554,26.08261108,-17.60417175,-47.03259277,56.58864062
18.57974454,25.91035843,-17.57220459,-47.23590088,56.66885723
18.58974454,25.83262253,-17.52450562,-47.18017578,56.57209268
18.59974354,25.85575485,-17.63838196,-47.04989624,56.50951525
18.60974354,26.0929184,-17.41429138,-47.53182983,56.95061705
18.61974254,26.18922424,-17.23852539,-47.23614502,56.69475832
18.62974254,25.83351517,-17.3589325,-47.06887817,56.42855958
18.63974154,25.93030548,-17.1678772,-47.00491333,56.36114466
18.64974154,25.9376564,-17.31491089,-47.17071533,56.54771917
18.65974054,26.3153038,-17.2837677,-47.36514282,56.87425248
18.66974054,26.33494568,-17.54084778,-47.08407593,56.72848412
18.67973954,26.21363449,-17.38694763,-47.25408936,56.76627117
18.68973954,26.02346802,-17.12519836,-47.33221436,56.6642023
18.69973583,26.17027664,-17.38017273,-47.19769287,56.69723094
18.70973583,26.19300079,-17.54457092,-47.21438599,56.77220714
18.71973483,26.14103699,-17.39041138,-47.02160645,56.54035457
18.72973483,26.17605591,-17.36714172,-47.0741272,56.59308232
18.73973483,26.18871689,-17.4564209,-47.31091309,56.82339324
18.74973383,26.20783234,-17.28860474,-47.0718689,56.58186256
18.75973383,26.01527023,-17.4886322,-46.95935059,56.46084616
18.76973283,26.21839905,-17.13809204,-47.12371826,56.58412737
18.77973283,26.35077667,-17.4563446,-47.009552,56.64790709
18.78973183,26.19577408,-17.37892151,-47.15219116,56.67075634
18.79973183,26.06824112,-17.25604248,-46.90762329,56.37064236
18.80973083,25.88064575,-17.37301636,-47.4163208,56.74448872
18.81973083,26.01722717,-17.2918396,-47.17486572,56.58066615
18.82972983,26.07346725,-17.30451965,-47.30371094,56.71783814
18.83972983,26.26926041,-17.16273499,-47.68737793,57.08519535
18.84972883,26.03606033,-17.22924805,-47.11218262,56.51797216
18.85972883,25.91876602,-17.60964966,-47.23083496,56.68010201
18.86972783,25.91723633,-17.52639771,-47.17883301,56.61024677
18.87972783,26.10968399,-17.50880432,-46.99612427,56.54121968
18.88972683,26.2714119,-17.40707397,-46.8944397,56.50028125
18.89972683,25.87532425,-17.53074646,-47.26126099,56.66115306
18.90972583,25.87672043,-17.46911621,-47.38909912,56.74946164
18.91972583,26.1584549,-17.44007874,-47.35906982,56.8445477
18.92972483,26.19911194,-17.36726379,-47.20101929,56.70936025
18.93972483,26.10092163,-17.46606445,-47.0319519,56.5537445
18.94972483,25.97776794,-17.48693848,-47.28897095,56.71758297
18.95972383,25.90991592,-17.37561035,-47.34240723,56.69690556
18.96972383,26.12641144,-17.27787781,-47.16238403,56.61629539
18.97972283,25.91272354,-17.28427124,-47.31045532,56.64357383
18.98972283,25.86757278,-17.43634033,-47.0927124,56.48788231
18.99972183,25.97218704,-17.54475403,-46.96200562,56.46063111
19.00972183,25.97948837,-17.52436829,-46.93395996,56.43433261
19.01972083,25.92699432,-17.335495,-47.04772949,56.44658778
19.02972083,26.2173233,-17.27580261,-47.00897217,56.53003504
19.03971983,26.36253357,-17.24989319,-47.25033569,56.79028275
19.04971983,26.3483429,-17.48364258,-47.41818237,56.99470985
19.05971883,26.30357742,-17.66946411,-47.59881592,57.1816004
19.06971883,26.11083221,-17.58737183,-47.77627563,57.21593939
19.07971783,26.10155869,-17.60466003,-47.40609741,56.90829019
19.08971783,26.26460266,-17.55664063,-47.36077881,56.93073293
19.09971683,26.1856041,-17.37477112,-47.41442871,56.88318366
19.10971683,26.03544617,-17.27308655,-47.05596924,56.48422981
19.11971583,26.1223259,-17.27935791,-47.04800415,56.51961442
19.12971583,26.4011116,-17.50709534,-47.17337036,56.82291749
19.13971483,26.36119843,-17.51065063,-47.11437988,56.75650148
19.14971483,26.29764938,-17.38574219,-47.42584229,56.9477033
19.15971383,26.12224197,-17.43177795,-47.44851685,56.89991353
19.16971383,26.09075928,-17.5330658,-47.49389648,56.95442317
19.17971283,25.97267914,-17.45254517,-47.31646729,56.72759003
19.18971283,25.9034462,-17.56564331,-47.46398926,56.85394117
19.19971283,26.02563858,-17.72140503,-47.50183105,56.98952547
19.20971183,26.03807831,-17.58039856,-47.47018433,56.92512921
19.21971183,25.99186707,-17.33197021,-47.18447876,56.58930447
19.22971083,25.89202881,-17.49050903,-47.2633667,56.65810528
19.23971083,25.98377609,-17.50064087,-47.34716797,56.77308663
19.24970983,25.95047379,-17.62483215,-46.98217773,56.49236075
19.25970983,25.86964798,-17.70137024,-47.2421875,56.69569185
19.26970883,25.91093063,-17.6222229,-47.33029175,56.76332956
19.27970883,25.85261917,-17.3447113,-47.09332275,56.45332564
19.28970783,25.79707718,-17.16567993,-46.90942383,56.21960336
19.29970783,25.74880219,-17.11291504,-47.01992798,56.27367326
19.30970683,25.93663788,-17.22380066,-47.28634644,56.61596111
19.31970683,25.67477798,-17.33325195,-47.26687622,56.51365707
19.32970583,25.96010971,-17.25920105,-46.98379517,56.38514277
19.33970583,25.99527359,-17.38446045,-47.32312012,56.72258291
19.34970483,25.93774414,-17.28491211,-47.39163208,56.72302486
19.35970483,26.01169968,-17.62908936,-47.25964355,56.7526847
19.36970383,25.96116257,-17.39978027,-47.00845337,56.44934901
19.37970383,25.98287582,-17.50968933,-47.05648804,56.53328332
19.38970283,25.90263367,-17.60609436,-47.15093994,56.6050539
19.39970283,26.08712387,-17.28445435,-46.97601318,56.44498391
19.40970283,26.0591507,-17.37498474,-47.171875,56.62292134
19.41970183,26.03521729,-17.28825378,-47.20236206,56.61076967
19.42970183,26.12859344,-17.55781555,-47.03347778,56.5961864
19.43970083,25.93465424,-17.41960144,-47.45932007,56.81932652
19.44970083,25.98867035,-17.3755188,-47.36593628,56.75254672
19.45969983,26.03353119,-17.2809906,-47.30352783,56.69216108
19.46969983,25.75655365,-17.53556824,-46.89996338,56.30721778
19.47969883,26.15327835,-17.39627075,-46.86297607,56.4159794
19.48969883,26.15005493,-17.13978577,-47.28814697,56.69009149
19.49969783,26.10177231,-17.11795044,-47.34002686,56.70454027
19.50969783,25.97877502,-17.43501282,-47.5461731,56.91673743
19.51969683,25.93014526,-17.34422302,-47.63891602,56.94436605
19.52969683,25.87867737,-17.31169128,-47.381073,56.69538496
19.53969583,26.01283646,-17.20591736,-47.80078125,57.07561599
19.54969583,25.95581818,-17.45320129,-47.60635376,56.9621247
19.55969483,26.05452728,-17.60649109,-47.71603394,57.14583812
19.56969483,26.08768463,-17.54948425,-47.43322754,56.90749302
19.57969383,25.95675278,-17.37011719,-47.42398071,56.78475088
19.58969383,25.90031052,-17.30267334,-47.49972534,56.80169449
19.59969283,26.21607971,-17.29037476,-47.5949707,57.02211089
